,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
1972,,,,5.0,41603.0,,,,,,,,CFM_621t14,,,Kazakus Potion,,,NEUTRAL,,,GANGS,,"{0}
{1}",SPELL
1973,,,,2.0,455.0,,"[400, 1600, 100, 400]",,,Why did it have to be snakes?,,,EX1_554,['SECRET'],,Snake Trap,,,HUNTER,,EPIC,EXPERT1,,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",SPELL
1975,,,,1.0,38942.0,,,,,,,,OG_080e,,,Fadeleaf Toxin,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,,OG,,Give a friendly minion <b>Stealth</b> until your next turn.,SPELL
1976,,,,0.0,2277.0,,,,,,,,GVG_028t,,,Gallywix's Coin,,,NEUTRAL,,,GVG,,"Gain 1 Mana Crystal this turn only.
<i>(Won't trigger Gallywix.)</i>",SPELL
1981,,,,0.0,40545.0,,,,,,,,TB_CoOpv3_012,,,Immolate,,,NEUTRAL,,,TB,,Deal 4 damage to each hero.,SPELL
1989,,,,0.0,2090.0,,,,,,,,XXX_046,,,Force AI to Use Hero Power,,,NEUTRAL,,COMMON,CHEAT,,Force the AI to use their Hero Power every turn from now on.,SPELL
1994,,,,2.0,291.0,,,,,"If you are often bathed in Holy Light, you should consider wearing sunscreen.",,Unlocked at Level 15.,CS2_089,,,Holy Light,,{'REQ_TARGET_TO_PLAY': 0},PALADIN,,FREE,CORE,,Restore #6 Health.,SPELL
1996,,,,0.0,40038.0,,,,,,,,TB_ClassRandom_Shaman,,,Second Class: Shaman,,,SHAMAN,,,TB,,Add Shaman cards to your deck.,SPELL
1999,,,,3.0,2638.0,,"[100, 800, 20, 100]",,,pow POW pow,,,AT_056,,,Powershot,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",HUNTER,,RARE,TGT,,Deal $2 damage to a minion and the minions next to it.,SPELL
2003,,,,1.0,2155.0,,,,,,,,PART_005,['FREEZE'],,Emergency Coolant,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,<b>Freeze</b> a minion.,SPELL
2005,,,,4.0,1366.0,,"[100, 800, 20, 100]",,,"It dispels buffs, powers, hopes, and dreams.",,,EX1_626,['SILENCE'],,Mass Dispel,,,PRIEST,,RARE,EXPERT1,,<b>Silence</b> all enemy minions. Draw a card.,SPELL
2009,,,,0.0,38805.0,,,,,,,,TB_PickYourFate_9,,,Deathrattle Bonus,,,NEUTRAL,,,TB,,Your <b>Deathrattle</b> minions have +1/+1.,SPELL
2012,,,,0.0,38654.0,,"[400, 1600, 100, 400]",,,,,,OG_195a,,,Many Wisps,,,DRUID,,EPIC,OG,,Summon seven 1/1 Wisps.,SPELL
2013,,,,1.0,2572.0,,"[400, 1600, 100, 400]",,,Now with 100% more blast!,,,AT_004,,,Arcane Blast,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,EPIC,TGT,,Deal $2 damage to a minion. This spell gets double bonus from <b>Spell Damage</b>.,SPELL
2017,,,,2.0,38461.0,,"[400, 1600, 100, 400]",,,SEE YA DARKNESS!,,,OG_118,,,Renounce Darkness,,,WARLOCK,,EPIC,OG,,Replace your Hero Power and Warlock cards with another class's. The cards cost (1) less.,SPELL
2026,,,,2.0,940.0,,,,,Hey you two…could you stand next to each other for a second…,,Unlocked at Level 40.,CS2_114,,,Cleave,,{'REQ_MINIMUM_ENEMY_MINIONS': 2},WARRIOR,,COMMON,CORE,,"[x]Deal $2 damage to
two random enemy
minions.",SPELL
2029,,,,3.0,2413.0,,,,,,,,BRMA01_4,,,Get 'em!,,,NEUTRAL,,,BRM,,Summon four 1/1 Dwarves with <b>Taunt</b>.,SPELL
2032,,,,2.0,662.0,,,,,"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card.",,Unlocked at Level 40.,CS2_024,['FREEZE'],,Frostbolt,,{'REQ_TARGET_TO_PLAY': 0},MAGE,,COMMON,CORE,,Deal $3 damage to a character and <b>Freeze</b> it.,SPELL
2035,,,,5.0,41592.0,,,,,,,,CFM_621t12,,,Greater Potion,,,NEUTRAL,,,GANGS,,Create a 5-Cost spell.,SPELL
2036,,,,3.0,914.0,,,,,It’s a Bolt.   It's made out of Shadow.   What more do you need to know!,,Unlocked at Level 47.,CS2_057,,,Shadow Bolt,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,FREE,CORE,,"Deal $4 damage
to a minion.",SPELL
2037,,,,0.0,40176.0,,,,,,,,XXX_111,,,"AI Buddy - All Charge, All Windfury!",,,NEUTRAL,,COMMON,CHEAT,,Play this card to give all minions <b>Charge</b> and <b>Windfury</b>.,SPELL
2038,,,,2.0,1991.0,,"[400, 1600, 100, 400]",,,"The hardest part about doing a ""Feign Death"" convincingly is learning how to make the right smell. It takes a lot of commitment.",,,GVG_026,,,Feign Death,,,HUNTER,,EPIC,GVG,,Trigger all <b>Deathrattles</b> on your minions.,SPELL
2041,,,,8.0,2853.0,,,,,,,,BRMC_83,,,Open the Gates,,,NEUTRAL,,,TB,,Fill your board with 2/2 Whelps.,SPELL
2048,,,,3.0,39639.0,,,,,,,,KARA_07_07,,,Haywire Mech!,,,NEUTRAL,,,KARA,,Summon a random Mech.,SPELL
2049,,,,1.0,2156.0,,,,,,,,PART_006,,,Reversing Switch,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,Swap a minion's Attack and Health.,SPELL
2051,,,,2.0,40383.0,,,,,,,,TB_Coopv3_102,,,Shadow or Light?,,,PRIEST,,,TB,,<b>Choose One -</b> Each player draws 2 cards; or Restore 8 Health to each hero.,SPELL
2056,,,,1.0,1084.0,,,,,Oh hey it's Mirror Image! !egamI rorriM s'ti yeh hO,,Unlocked at Level 36.,CS2_027,,,Mirror Image,,{'REQ_NUM_MINION_SLOTS': 1},MAGE,,COMMON,CORE,,Summon two 0/2 minions with <b>Taunt</b>.,SPELL
2057,,,,6.0,40938.0,,"[400, 1600, 100, 400]",,,No one was brave enough to fire the dragon in person… so they made the potion do it.,,,CFM_662,,,Dragonfire Potion,,,PRIEST,,EPIC,GANGS,,"[x]Deal $5 damage to all
minions except Dragons.",SPELL
2059,,,,0.0,14283.0,,,,,,,,LOEA02_04,,,Wish for Valor,,,NEUTRAL,,,LOE,,<b>Discover</b> a (4)-Cost card.,SPELL
2060,,,,2.0,25226.0,,,,,,,,LOEA06_04,,,Shattering Spree,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,LOE,,"Destroy all Statues. For each destroyed, deal 1 damage.",SPELL
2064,,,,3.0,1640.0,,,,,,,,TU4e_005,,,Flame Burst,,,NEUTRAL,,COMMON,MISSIONS,,Shoot 5 missiles at random enemies for $1 damage each.,SPELL
2074,,,,3.0,1093.0,,"[40, 400, 5, 50]",,,"Accuracy is not a highly valued trait among the mok'nathal.  Deadliness is near the top, though.",,,EX1_617,,,Deadly Shot,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},HUNTER,,COMMON,EXPERT1,,Destroy a random enemy minion.,SPELL
2081,,,,3.0,587.0,,,,,"Hey man, that's cold.  Literally and metaphorically.",,Unlocked at Level 23.,CS2_026,['FREEZE'],,Frost Nova,,,MAGE,,COMMON,CORE,,<b>Freeze</b> all enemy minions.,SPELL
2082,,,,3.0,38618.0,,"[40, 400, 5, 50]",,,,,,LOEA10_5H,,,Mrgl Mrgl Nyah Nyah,,,NEUTRAL,,COMMON,LOE,,Summon 5 Murlocs that died this game.,SPELL
2087,,,,2.0,400.0,,"[40, 400, 5, 50]",,,"""You won't like me when I'm angry.""",,,EX1_392,,,Battle Rage,,{'REQ_MINION_TARGET': 0},WARRIOR,,COMMON,EXPERT1,,Draw a card for each damaged friendly character.,SPELL
2089,,,,6.0,823.0,,,,,Balance is important to druids.  This card is perfectly balanced.,,Unlocked at Level 45.,EX1_173,,,Starfire,,{'REQ_TARGET_TO_PLAY': 0},DRUID,,COMMON,CORE,,"Deal $5 damage.
Draw a card.",SPELL
2092,,,,1.0,2792.0,,"[40, 400, 5, 50]",,,2 out of 2 saplings recommend that you summon the saplings.,,,AT_037,['CHOOSE_ONE'],,Living Roots,,{'REQ_TARGET_TO_PLAY': 0},DRUID,,COMMON,TGT,,<b>Choose One -</b> Deal $2 damage; or Summon two 1/1 Saplings.,SPELL
2105,,,,5.0,41605.0,,,,,,,,CFM_621t16,,,Heart of Fire,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,GANGS,,Deal $5 damage.,SPELL
2108,,,,6.0,1850.0,,,,,,,,NAX4_05,,,Plague,,,NEUTRAL,,,NAXX,,Destroy all non-Skeleton minions.,SPELL
2111,,,,0.0,217.0,,,,,,,,DREAM_05,,,Nightmare,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DREAM,,,EXPERT1,,"Give a minion +5/+5. At the start of your next turn, destroy it.",SPELL
2117,,,,2.0,3001.0,,"[100, 800, 20, 100]",,,"Harrison Jones was disappointed that he didn't get to be part of the League of Explorers, but his hat did.",,Can be crafted after starting the League of Explorers adventure.,LOE_105,,,Explorer's Hat,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",HUNTER,,RARE,LOE,,"Give a minion +1/+1 and ""<b>Deathrattle:</b> Add an Explorer's Hat to your hand.""",SPELL
2123,,,,2.0,42231.0,,,,,,,,TB_SPT_DPromoSpellPortal,,,The Portal Opens,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,TB,,Through the Nether and into...,SPELL
2126,,,,1.0,41586.0,,,,,,,,CFM_621t6,,,Goldthorn,,,NEUTRAL,,,GANGS,,Give your minions +2 Health.,SPELL
2127,,,,0.0,2244.0,,,,,,,,XXX_050,,,Destroy a Mana Crystal,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Pick a player and destroy one of his Mana Crystals.,SPELL
2131,,,,0.0,1461.0,,,,,,,,XXX_019,,,Molasses,,,NEUTRAL,,COMMON,CHEAT,,You can take as long as you want on your turn.,SPELL
2133,,,,0.0,25402.0,,,,,,,,LOEA16_12,,,Medivh's Locket,,,NEUTRAL,,,LOE,,Replace your hand with Unstable Portals.,SPELL
2142,,,,0.0,39043.0,,,,,,,,TB_PickYourFate_8rand,,,Fate: Armor,,,NEUTRAL,,,TB,,Each player gains 2 Armor on the start of their turn.,SPELL
2143,,,Deal $4 damage. Summon a <b>Jade Golem</b>.,4.0,40455.0,,"[40, 400, 5, 50]",,,"Jade Lightning, goooo Jade Lightning!",,,CFM_707,['JADE_GOLEM'],,Jade Lightning,,{'REQ_TARGET_IF_AVAILABLE': 0},SHAMAN,,COMMON,GANGS,,Deal $4 damage. Summon a{1} {0} <b>Jade Golem</b>.,SPELL
2144,,,,1.0,971.0,,,,,FROST SHOCK!,,Unlocked at Level 32.,CS2_037,['FREEZE'],,Frost Shock,,"{'REQ_ENEMY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,FREE,CORE,,Deal $1 damage to an enemy character and <b>Freeze</b> it.,SPELL
2147,,,,0.0,1189.0,,"[40, 400, 5, 50]",,,"Reserved for enemy spellcasters, evil liches from beyond the grave, and karaoke nights at the Grim Guzzler.",,,EX1_332,['SILENCE'],,Silence,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,EXPERT1,,<b>Silence</b> a minion.,SPELL
2151,,,,5.0,40615.0,,"[400, 1600, 100, 400]",,,The true mystery of lunar visions is how there is nothing to watch when there are so many channels.,,,CFM_811,,,Lunar Visions,,,DRUID,,EPIC,GANGS,,Draw 2 cards. Minions drawn cost (2) less.,SPELL
2158,,,,0.0,149.0,,,,,"I personally prefer some non-ancestral right-the-heck-now healing, but maybe that is just me.",,Unlocked at Level 15.,CS2_041,,,Ancestral Healing,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,FREE,CORE,,"Restore a minion
to full Health and
give it <b>Taunt</b>.",SPELL
2169,,,,4.0,40833.0,,,,,,,,KAR_A02_09H,,,Set the Table,,,NEUTRAL,,,KARA,,Give your Plates +2/+2.,SPELL
2171,,,,3.0,195.0,,"[40, 400, 5, 50]",,,"""You go first."" - Krush'gor the Behemoth, to his pet boar.",,,EX1_294,['SECRET'],,Mirror Entity,,,MAGE,,COMMON,EXPERT1,,"<b>Secret:</b> After your opponent plays a minion, summon a copy of it.",SPELL
2189,,,,2.0,42168.0,,,,,,,,TB_SPT_DPromoSpell1,,,Lightning,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,TB,,Deal $3 damage.,SPELL
2190,,,,2.0,39468.0,,"[40, 400, 5, 50]",,,Even better than a hot shower with vigorous scrubbing!,,"Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_013,,,Purify,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,KARA,,<b>Silence</b> a friendly minion. Draw a card.,SPELL
2191,,,,3.0,40300.0,,,,,,,,KARA_08_03H,,,Nether Breath,,,NEUTRAL,,,KARA,,"[x]Change the Health of
all enemy minions to 1.",SPELL
2194,,,,0.0,38697.0,,,,,,,,TB_PickYourFate_7,,,Fate: Coin,,,NEUTRAL,,,TB,,"When a minion dies, its owner gets a Coin.",SPELL
2197,,,,1.0,141.0,,,,,Never play 'Hide and Go Seek' with a Hunter.,,Unlocked at Level 40.,CS2_084,,,Hunter's Mark,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",HUNTER,,COMMON,CORE,,Change a minion's Health to 1.,SPELL
2198,,,,4.0,220.0,,"[100, 800, 20, 100]",,,"You can rationalize it all you want, it's still a mean thing to do.",,,EX1_334,,,Shadow Madness,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NUM_MINION_SLOTS': 1, 'REQ_TARGET_MAX_ATTACK': 3, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,RARE,EXPERT1,,Gain control of an enemy minion with 3 or less Attack until end of turn.,SPELL
2199,,,,0.0,40324.0,,"[40, 400, 5, 50]",,,This is delicious! Oh no. BRAIN FREEEEEEEZE!,,,CFM_021,,,Freezing Potion,,"{'REQ_ENEMY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,COMMON,GANGS,,<b>Freeze</b> an enemy.,SPELL
2201,,,,1.0,35297.0,,,,,,,,NAX12_02H_2c_TB,,,Decimate,,,NEUTRAL,,,TB,,Change the Health of enemy minions to 1.,SPELL
2202,,,,0.0,928.0,,,,,,,,NEW1_007b,,,Starfall,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,,EXPERT1,,Deal $5 damage to a minion.,SPELL
2204,,,,10.0,41593.0,,,,,,,,CFM_621t13,,,Superior Potion,,,NEUTRAL,,,GANGS,,Create a 10-Cost spell.,SPELL
2210,,,,2.0,2298.0,,"[100, 800, 20, 100]",,,"I walked into the dungeon and noticed a slain adventurer. In his final moments, he had scrawled out a message in the dust on the wall beside him. Two words: ""rez plz""",,"Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",BRM_017,,,Resurrect,,"{'REQ_FRIENDLY_MINION_DIED_THIS_GAME': 0, 'REQ_NUM_MINION_SLOTS': 1}",PRIEST,,RARE,BRM,,Summon a random friendly minion that died this game.,SPELL
2212,,,,0.0,1582.0,,,,,,,,XXX_008,['FREEZE'],,Freeze,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,<b>Freeze</b> a character.,SPELL
2217,,,,2.0,42163.0,,,,,,,,TB_SPT_DPromoSecret3,['SECRET'],,Visions of Valor,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent summons a Legendary minion, give all minions <b>Windfury</b>",SPELL
2218,,,,0.0,38896.0,,,,,Some men just want to watch the world burn.,,,XXX_064,,,The Song That Ends the World,,,NEUTRAL,,LEGENDARY,CHEAT,,"Crash the game server.  No, really.",SPELL
2219,,,,1.0,38918.0,,"[100, 800, 20, 100]",,,"For his next trick, he turns the ichor back to blood and stuffs it back in you.",,,OG_314,,,Blood To Ichor,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,RARE,OG,,"Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.",SPELL
2220,,,,0.0,38675.0,,,,,,,,TB_PickYourFate_3,,,Dire Fate: Windfury,,,NEUTRAL,,,TB,,All minions have <b>Windfury</b>.,SPELL
2221,,,,1.0,42259.0,,,,,,,,TB_DiscoverMyDeck_Discovery,,,Peruse,,,NEUTRAL,,COMMON,TB,,<b>Discover</b> a card from your deck.,SPELL
2222,,,,0.0,41959.0,,,,,,,,CFM_308b,,,Forgotten Mana,,,DRUID,,,GANGS,,Refresh your Mana Crystals.,SPELL
2225,,,,1.0,41588.0,,,,,,,,CFM_621t4,,,Felbloom,,,NEUTRAL,,,GANGS,,Deal $2 damage to all minions.,SPELL
2226,,,,2.0,42174.0,,,,,,,,TB_SPT_DPromoSecret7,['SECRET'],,Visions of the Necromancer,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent summons a minion with <b>Deathrattle</b>, destroy it.",SPELL
2227,,,,0.0,39875.0,,,,,,,,XXX_102,['ImmuneToSpellpower'],,Add 1 to Health.,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Adds 1 health to a damaged character. Does NOT heal.,SPELL
2230,,,,0.0,40500.0,,,,,,,,TB_CoOpv3_009,,,Explosive Rune,,,NEUTRAL,,,TB,,Summon an 'Explosive Rune.',SPELL
2232,,,,2.0,213.0,,,,,Not to be confused with Jim of the Wild.,,Unlocked at Level 28.,CS2_009,,,Mark of the Wild,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,FREE,CORE,,"Give a minion <b>Taunt</b> and +2/+2.<i>
(+2 Attack/+2 Health)</i>",SPELL
2233,,,,7.0,630.0,,,,,Rogues are not good joggers.,,Unlocked at Level 49.,CS2_077,,,Sprint,,,ROGUE,,COMMON,CORE,,Draw 4 cards.,SPELL
2235,,,,3.0,621.0,,"[40, 400, 5, 50]",,,This is Rank 1.  Rank 2 is Chocolate Milk Barrier.,,,EX1_289,['SECRET'],,Ice Barrier,,,MAGE,,COMMON,EXPERT1,,"<b>Secret:</b> When your
hero is attacked,
gain 8 Armor.",SPELL
2237,,,,2.0,836.0,,"[40, 400, 5, 50]",,,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.,,,EX1_154,['CHOOSE_ONE'],,Wrath,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,COMMON,EXPERT1,,<b>Choose One -</b> Deal $3 damage to a minion; or $1 damage and draw a card.,SPELL
2240,,,,0.0,40316.0,,,,,,,,TB_CoOpv3_007,,,Flame Missiles,,,NEUTRAL,,,TB,,Deal 5 damage randomly split among all other characters.,SPELL
2242,,,,0.0,40044.0,,,,,,,,TB_ClassRandom_Druid,,,Second Class: Druid,,,DRUID,,,TB,,Add Druid cards to your deck.,SPELL
2245,,,,4.0,1864.0,,,,,,,,NAX6_03,,,Deathbloom,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,NAXX,,Deal $5 damage to a minion. Summon a Spore.,SPELL
2246,,,,0.0,2377.0,,,,,,,,XXX_056,,,Silence and Destroy All Minions,,,NEUTRAL,,,CHEAT,,Destroy all minions without triggering deathrattles.,SPELL
2249,,,,3.0,1925.0,,,,,,,,NAX11_04,,,Mutating Injection,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,NAXX,,Give a minion +4/+4 and <b>Taunt</b>.,SPELL
2256,,,,6.0,1938.0,,"[400, 1600, 100, 400]",,,This is what happens when you allow goblins to be priests.,,,GVG_008,,,Lightbomb,,,PRIEST,,EPIC,GVG,,Deal damage to each minion equal to its Attack.,SPELL
2260,,,,0.0,38454.0,,"[100, 800, 20, 100]",,,"Actually, C'Thun gives his full support for this ritual.",,,OG_114,,,Forbidden Ritual,,,WARLOCK,,RARE,OG,,Spend all your Mana. Summon that many 1/1 Tentacles.,SPELL
2262,,,,2.0,39712.0,,"[100, 800, 20, 100]",,,"They bill this as a popular resort attraction, but they try and get your money up front.",,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_073,,,Maelstrom Portal,,,SHAMAN,,RARE,KARA,,"Deal $1 damage to all enemy minions. Summon a random
1-Cost minion.",SPELL
2263,,,,3.0,40634.0,,"[400, 1600, 100, 400]",,,Now we know why they wear tiny watches.,,,CFM_905,,,Small-Time Recruits,,,PALADIN,,EPIC,GANGS,,"[x]Draw three 1-Cost
minions from your deck.",SPELL
2273,,,,5.0,38426.0,,"[40, 400, 5, 50]",,,Because you're wrapped in a protective layer of… tentacles?,,,OG_094,,,Power Word: Tentacles,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,OG,,Give a minion +2/+6.,SPELL
2275,,,,5.0,40308.0,,,,,,,,KARA_07_08heroic,,,Dragons Free!,,,NEUTRAL,,,KARA,,Summon a random Dragon.,SPELL
2277,,,,1.0,38811.0,,,,,,,,LOE_008H,,,Eye of Hakkar,,,NEUTRAL,,,LOE,,Take a secret from your opponent's deck and put it into the battlefield.,SPELL
2280,,,,1.0,38940.0,,,,,,,,OG_080d,,,Briarthorn Toxin,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,,OG,,Give a minion +3 Attack.,SPELL
2286,,,,0.0,40042.0,,,,,,,,TB_ClassRandom_Mage,,,Second Class: Mage,,,MAGE,,,TB,,Add Mage cards to your deck.,SPELL
2288,,,,2.0,42164.0,,,,,,,,TB_SPT_DPromoSecret4,['SECRET'],,Visions of Fate,,,WARRIOR,,,TB,,<b>Secret:</b> When your opponent takes lethal damage... save him.,SPELL
2296,,,,1.0,505.0,,"[40, 400, 5, 50]",,,Lightning Bolt! Lightning Bolt! Lightning Bolt!,,,EX1_238,,,Lightning Bolt,1.0,{'REQ_TARGET_TO_PLAY': 0},SHAMAN,,COMMON,EXPERT1,,Deal $3 damage. <b>Overload:</b> (1),SPELL
2304,,,,2.0,40694.0,,"[100, 800, 20, 100]",,,"Ragnaros looked down. He looked like some kind of War Golem. ""WHAT HAVE YOU DONE TO ME,"" he yelled. But all that came out was a deep grinding sound. He began to cry.",,,CFM_696,,,Devolve,,{'REQ_HERO_TARGET': 0},SHAMAN,,RARE,GANGS,,Transform all enemy minions into random ones that cost (1) less.,SPELL
2314,,,,3.0,38578.0,,"[40, 400, 5, 50]",,,"It's like a backstab, only from the front. And with two more stabs.",,,OG_176,,,Shadow Strike,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_UNDAMAGED_TARGET': 0}",ROGUE,,COMMON,OG,,Deal $5 damage to an undamaged character.,SPELL
2317,,,,4.0,430.0,,"[40, 400, 5, 50]",,,Magi of the Kirin Tor were casting Cubes of Cold for many years before Cones came into fashion some 90 years ago.,,,EX1_275,['FREEZE'],,Cone of Cold,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",MAGE,,COMMON,EXPERT1,,"<b>Freeze</b> a minion and the minions next to it, and deal $1 damage to them.",SPELL
2324,,,,0.0,1648.0,,,,,,,,XXX_022,,,Free Cards,,,NEUTRAL,,COMMON,CHEAT,,Your cards cost (0) for the rest of the game.,SPELL
2326,,,,0.0,38287.0,,,,,,,,TB_CoOpBossSpell_4,,,Overclock,,,NEUTRAL,,,TB,,Gain 2 Attack.,SPELL
2336,,,,1.0,38935.0,,,,,,,,OG_080f,,,Firebloom Toxin,,{'REQ_TARGET_TO_PLAY': 0},ROGUE,,,OG,,Deal $2 damage.,SPELL
2337,,,,1.0,40839.0,,"[40, 400, 5, 50]",,,Well… a guy who knows a guy.,,,CFM_940,['DISCOVER'],,I Know a Guy,,,WARRIOR,,COMMON,GANGS,,<b>Discover</b> a <b>Taunt</b> minion.,SPELL
2341,,,,1.0,344.0,,,,,"""Guys! Guys! Slow down!"" - some kind of non-warrior minion",,Unlocked at Level 23.,CS2_103,,,Charge,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,FREE,CORE,,Give a friendly minion <b>Charge</b>. It can't attack heroes this turn.,SPELL
2346,,,,2.0,503.0,,"[40, 400, 5, 50]",,,"Never look a panther in the eye.  Or is it 'Always look a panther in the eye'?  Well, it's one of those.",,,EX1_160,['CHOOSE_ONE'],,Power of the Wild,,,DRUID,,COMMON,EXPERT1,,<b>Choose One -</b> Give your minions +1/+1; or Summon a 3/2 Panther.,SPELL
2349,,,,2.0,39646.0,,,,,,,,KARA_09_03,,,Many Imps!,,,NEUTRAL,,,KARA,,Summon 2 Icky Imps.,SPELL
2354,,,,0.0,40039.0,,,,,,,,TB_ClassRandom_Rogue,,,Second Class: Rogue,,,ROGUE,,,TB,,Add Rogue cards to your deck.,SPELL
2356,,,,2.0,2025.0,,"[40, 400, 5, 50]",,,The walrus of Light restores EIGHT Health.,,,GVG_057,,,Seal of Light,,,PALADIN,,COMMON,GVG,,Restore #4 Health to your hero and gain +2 Attack this turn.,SPELL
2358,,,,1.0,2423.0,,,,,,,,BRMA16_4,,,Reverberating Gong,,{'REQ_ENEMY_WEAPON_EQUIPPED': 0},NEUTRAL,,,BRM,,Destroy your opponent's weapon.,SPELL
2360,,,,0.0,2294.0,,"[40, 400, 5, 50]",,,,,,BRM_010b,,,Fire Hawk Form,,,DRUID,,COMMON,BRM,,Transform into a 2/5 minion.,SPELL
2361,,,,3.0,1893.0,,,,,,,,NAX12_04,,,Enrage,,,NEUTRAL,,,NAXX,,Give your hero +6 Attack this turn.,SPELL
2362,,,,1.0,462.0,,"[40, 400, 5, 50]",,,Justice sometimes takes the form of a closed fist into a soft cheek.,,,EX1_132,['SECRET'],,Eye for an Eye,,,PALADIN,,COMMON,EXPERT1,,"<b>Secret:</b> When your hero takes damage, deal that much damage to the enemy hero.",SPELL
2365,,,,0.0,1585.0,,,,,,,,XXX_010,,,Silence - debug,,"{'REQ_HERO_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Remove all enchantments and powers from a minion.,SPELL
2368,,,,4.0,39638.0,,,,,,,,KARA_07_06,,,Demons Loose!,,,NEUTRAL,,,KARA,,Summon a random Demon.,SPELL
2372,,,,9.0,2001.0,,"[400, 1600, 100, 400]",,,Healing: It grows on trees!,,,GVG_033,,,Tree of Life,,,DRUID,,EPIC,GVG,,Restore all characters to full Health.,SPELL
2373,,,,2.0,40566.0,,"[100, 800, 20, 100]",,,"It fell off a kodo, I promise!",,,CFM_752,,,Stolen Goods,,,WARRIOR,,RARE,GANGS,,Give a random <b>Taunt</b> minion in your hand +3/+3.,SPELL
